SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-03912230,6/13/17,Front,,Open,FRONT & REAR,Vacant,FALSE,FALSE,8337,S,WENTWORTH,AVE,60620,1176440.263,1849691.885,21,6,44,41.74290444,-87.62909439,"(41.74290444249435, -87.62909438986584)"
Vacant/Abandoned Building,17-03902625,6/13/17,Rear,,Open,BACK DOOR,Vacant,FALSE,TRUE,5627,S,WINCHESTER,AVE,60636,1164317.792,1867315.284,15,7,67,41.79152913,-87.67301585,"(41.791529125962555, -87.67301585336675)"
Vacant/Abandoned Building,17-03907265,6/13/17,Front,,Open,FRONT DOOR -WINDOWS,Occupied,FALSE,TRUE,7638,S,EGGLESTON,AVE,60620,1174617.161,1854279.838,17,6,69,41.75553511,-87.63563796,"(41.755535107127706, -87.63563795555321)"
Vacant/Abandoned Building,17-03907858,6/13/17,Front,,Boarded,,Vacant,FALSE,FALSE,12235,S,GREEN,ST,60643,1172874.88,1823713.754,34,5,53,41.67169591,-87.64292117,"(41.67169591426005, -87.64292117489218)"
Vacant/Abandoned Building,17-03903185,6/13/17,Front,,Open,,Vacant,FALSE,FALSE,500,W,128TH,PL,60628,1175312.74,1819682.72,9,5,53,41.66058015,-87.63411836,"(41.660580150937385, -87.63411835677087)"
Vacant/Abandoned Building,17-03922471,6/13/17,Front,,Open,SIDE WINDOWS,Vacant,FALSE,FALSE,8448,S,EXCHANGE,AVE,60617,1197291.753,1849529.46,10,4,46,41.74196507,-87.55270059,"(41.74196506975843, -87.55270058727704)"
Vacant/Abandoned Building,17-03907726,6/13/17,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,12239,S,GREEN,ST,60643,1172875.78,1823687.054,34,5,53,41.67162263,-87.64291866,"(41.67162262523785, -87.64291866384949)"
Vacant/Abandoned Building,17-03909340,6/13/17,Front,,Open,REAR AND FRONT DOORS,Vacant,FALSE,FALSE,6721,S,JUSTINE,ST,60636,1167163.546,1860075.715,16,7,67,41.77160239,-87.66278803,"(41.77160239356257, -87.66278802586744)"
Vacant/Abandoned Building,17-03904727,6/13/17,Front,,Boarded,,Vacant,FALSE,FALSE,8900,S,EMERALD,AVE,60620,1172866.094,1845892.294,21,22,71,41.73255738,-87.642302,"(41.732557375050455, -87.64230200419526)"
Vacant/Abandoned Building,17-03928717,6/14/17,Front,,Open,,Vacant,FALSE,FALSE,10733,S,EGGLESTON,AVE,60628,1175190.537,1833731.145,34,22,49,41.69913396,-87.63414836,"(41.69913395669972, -87.63414836077085)"
Vacant/Abandoned Building,17-03928945,6/14/17,Front,,Boarded,,Vacant,FALSE,FALSE,5731,S,PAULINA,ST,60636,1165989.862,1866666.75,16,7,67,41.78971406,-87.66690312,"(41.7897140634598, -87.66690312274213)"
Vacant/Abandoned Building,17-03927239,6/14/17,Front,,Open,,Vacant,FALSE,TRUE,3454,W,64TH,ST,60629,1154471.385,1861962.221,23,8,66,41.77704138,-87.70926345,"(41.77704138372635, -87.70926345236771)"
Vacant/Abandoned Building,17-03934976,6/14/17,Front,,Open,,Vacant,FALSE,TRUE,5716,S,CENTRAL,AVE,60638,1140016.119,1866136.421,23,8,56,41.78877176,-87.7621554,"(41.78877176440138, -87.76215540206775)"
Vacant/Abandoned Building,17-03931411,6/14/17,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,7302,S,LAFAYETTE,AVE,60621,1177095.395,1856586.83,6,7,69,41.76181025,-87.62648642,"(41.76181024664335, -87.62648642369659)"
Vacant/Abandoned Building,17-03938782,6/14/17,Rear,,Boarded,6508  S MARSHFIELD,Vacant,FALSE,FALSE,6508,S,MARSHFIELD,AVE,60636,1166443.689,1861552.287,15,7,67,41.77566967,-87.66538475,"(41.77566967057501, -87.66538474986234)"
Vacant/Abandoned Building,17-03936939,6/14/17,Front,,Open,FRONT DOOR AND SIDE WINDOWS,Vacant,FALSE,TRUE,5741,S,SEELEY,AVE,60636,1163675.051,1866572.02,15,7,67,41.78950304,-87.67539352,"(41.78950303726863, -87.67539352333957)"
Vacant/Abandoned Building,17-03929484,6/14/17,Front,,Open,,Vacant,FALSE,FALSE,539,E,91ST,ST,60619,1181431.07,1844758.45,9,6,44,41.72925299,-87.61095978,"(41.72925298776286, -87.6109597785236)"
Vacant/Abandoned Building,17-03926648,6/14/17,Rear,,Open,,Vacant,TRUE,FALSE,1634,W,51ST,ST,60609,1166192.852,1870892.963,20,9,61,41.80130698,-87.66603853,"(41.80130697874015, -87.66603852606958)"
Vacant/Abandoned Building,17-03936792,6/14/17,Rear,,Open,,Vacant,FALSE,FALSE,7241,S,HERMITAGE,AVE,60636,1165934.612,1856675.235,17,7,67,41.76229722,-87.66738941,"(41.762297223012055, -87.66738940664763)"
Vacant/Abandoned Building,17-03933279,6/14/17,Front,,Open,,Vacant,FALSE,FALSE,1216,W,73RD,ST,60636,1169427.79,1856378.727,6,7,67,41.76140864,-87.654595,"(41.76140864490926, -87.6545950002058)"
